Metabolite,Gene,AL Consistent,Matt consistent,Consistent differs,Matt,AL,Diff (Matt-AL),Abs Diff
Benzoic Acid,ENSMUSG00000094002,False,False,False,0.0,,,
Benzophenone,ENSMUSG00000094002,False,False,False,0.0,,,
Benzyl alcohol,ENSMUSG00000094002,False,False,False,0.0,,,
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",ENSMUSG00000094002,False,False,False,0.0,,,
beta-D-Glucopyranose,ENSMUSG00000094002,False,False,False,0.0,,,
beta-Hydroxypyruvic acid,ENSMUSG00000094002,False,False,False,0.0,,,
5-Hydroxyhexanoic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Boric acid,ENSMUSG00000094002,False,False,False,0.0,,,
Butanedioic acid,ENSMUSG00000094002,False,False,False,0.0,,,
"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]-",ENSMUSG00000094002,False,False,False,0.0,,,
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",ENSMUSG00000094002,False,False,False,0.0,,,
Butylated Hydroxytoluene,ENSMUSG00000094002,False,False,False,0.0,,,
Butylmethylamine,ENSMUSG00000094002,False,False,False,0.0,,,
Campesterol,ENSMUSG00000094002,False,False,False,0.0,,,
"Carbonic diamide, N,N'-dibutyl-N'-methyl-",ENSMUSG00000094002,False,False,False,0.0,,,
"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-",ENSMUSG00000094002,False,False,False,0.0,,,
"Cetaben, N,O-bis(trimethylsilyl)-",ENSMUSG00000094002,False,False,False,0.0,,,
"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",ENSMUSG00000094002,False,False,False,0.0,,,
"Cholest-7-en-3-ol, (3beta,5alpha)-",ENSMUSG00000094002,False,False,False,0.0,,,
"Cholesta-2,4-diene",ENSMUSG00000094002,False,False,False,0.0,,,
"Cholesta-3,5-dien-7-one",ENSMUSG00000094002,False,False,False,0.0,,,
"Cholesta-3,5-diene",ENSMUSG00000094002,False,False,False,0.0,,,
Cholesterol,ENSMUSG00000094002,False,False,False,0.0,,,
"cis-4,5-Dihydroxy-o-dithiane, 2O-",ENSMUSG00000094002,False,False,False,0.0,,,
cyclobutanecarboxylic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Cyclobutanol,ENSMUSG00000094002,False,False,False,0.0,,,
Cyclohexanol,ENSMUSG00000094002,False,False,False,0.0,,,
"Cyclohexanone, 3,3,5-trimethyl-",ENSMUSG00000094002,False,False,False,0.0,,,
"Cyclohexene, 3,3-dimethyl-1-(trimethylsilyloxy)-",ENSMUSG00000094002,False,False,False,0.0,,,
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",ENSMUSG00000094002,False,False,False,0.0,,,
"Cyclopentanone, 2,2,4-trimethyl-",ENSMUSG00000094002,False,False,False,0.0,,,
"D-(-)-Ribofuranose, tetrakis",ENSMUSG00000094002,False,False,False,0.0,,,
"D-(+)-Xylose, tetrakis",ENSMUSG00000094002,False,False,False,0.0,,,
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",ENSMUSG00000094002,False,False,False,0.0,,,
D-Fructose,ENSMUSG00000094002,False,False,False,0.0,,,
D-Fucitol,ENSMUSG00000094002,False,False,False,0.0,,,
"D-Isoleucine, N-acetyl-",ENSMUSG00000094002,False,False,False,0.0,,,
"D-Psicofuranose, pentakis",ENSMUSG00000094002,False,False,False,0.0,,,
D-Ribose,ENSMUSG00000094002,False,False,False,0.0,,,
"D-Xylofuranose, 1,2,3,5-tetrakis-O-",ENSMUSG00000094002,False,False,False,0.0,,,
Decanoic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Deoxycholic Acid,ENSMUSG00000094002,False,False,False,0.0,,,
Desmosterol,ENSMUSG00000094002,False,False,False,0.0,,,
Dihydrouracil,ENSMUSG00000094002,False,False,False,0.0,,,
Dimethyl fumarate,ENSMUSG00000094002,False,False,False,0.0,,,
Diphenyl ether,ENSMUSG00000094002,False,False,False,0.0,,,
DL-Ornithine,ENSMUSG00000094002,False,False,False,0.0,,,
DL-Phenylalanine,ENSMUSG00000094002,False,False,False,0.0,,,
Dobutamine,ENSMUSG00000094002,False,False,False,0.0,,,
Doconexent,ENSMUSG00000094002,False,False,False,0.0,,,
Dodecanamide,ENSMUSG00000094002,False,False,False,0.0,,,
"Dodecanamide, N-(2-hydroxyethyl)-",ENSMUSG00000094002,False,False,False,0.0,,,
"Dodecanoic acid, 1-methylethyl ester",ENSMUSG00000094002,False,False,False,0.0,,,
Dodecanoic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Dopamine,ENSMUSG00000094002,False,False,False,0.0,,,
Erythritol,ENSMUSG00000094002,False,False,False,0.0,,,
"Erythrono-1,4-lactone, (Z)-",ENSMUSG00000094002,False,False,False,0.0,,,
"Ethanol, 2-(9-octadecenyloxy)-",ENSMUSG00000094002,False,False,False,0.0,,,
Ethanolamine,ENSMUSG00000094002,False,False,False,0.0,,,
"Ethanone, 1-(2,5-dimethoxyphenyl)-",ENSMUSG00000094002,False,False,False,0.0,,,
"Ethanone, 1-(5-methoxy-2-methyl-3(1H)-indolyl)-",ENSMUSG00000094002,False,False,False,0.0,,,
Ethyl cis-2-trimethylsilyl-cyclopropane-1-carboxylate,ENSMUSG00000094002,False,False,False,0.0,,,
Fenitrothion,ENSMUSG00000094002,False,False,False,0.0,,,
Galactopyranose,ENSMUSG00000094002,False,False,False,0.0,,,
Glucose,ENSMUSG00000094002,False,False,False,0.0,,,
Glyceric acid,ENSMUSG00000094002,False,False,False,0.0,,,
Glycine,ENSMUSG00000094002,False,False,False,0.0,,,
"Glycine, N-(1-oxobutyl)-",ENSMUSG00000094002,False,False,False,0.0,,,
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",ENSMUSG00000094002,False,False,False,0.0,,,
Glycolic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Glyoxime,ENSMUSG00000094002,False,False,False,0.0,,,
Guanabenz,ENSMUSG00000094002,False,False,False,0.0,,,
"Guanidine, N,N-dimethyl-",ENSMUSG00000094002,False,False,False,0.0,,,
Heptadecanoic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Heptanoic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Hexanedioic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Hexanoic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Hexanoylglycine,ENSMUSG00000094002,False,False,False,0.0,,,
Hippuric acid,ENSMUSG00000094002,False,False,False,0.0,,,
Homocysteine thiolactone,ENSMUSG00000094002,False,False,False,0.0,,,
Hydracrylic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Hydroquinone,ENSMUSG00000094002,False,False,False,0.0,,,
Indole-3-lactic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Indole-5-carboxylic acid,ENSMUSG00000094002,False,False,False,0.0,,,
"Inosose-2, 1,3,4,5,6-pentakis-",ENSMUSG00000094002,False,False,False,0.0,,,
Isofucosterol,ENSMUSG00000094002,False,False,False,0.0,,,
Isonicotinic Acid,ENSMUSG00000094002,False,False,False,0.0,,,
"Isoquinoline, 3,4-dihydro-6,7-dimethoxy-1-[4-hydroxybenzyl]-",ENSMUSG00000094002,False,False,False,0.0,,,
Isoxaben,ENSMUSG00000094002,False,False,False,0.0,,,
Itaconic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Ketamine,ENSMUSG00000094002,False,False,False,0.0,,,
L-Alanine,ENSMUSG00000094002,False,False,False,0.0,,,
L-Asparagine,ENSMUSG00000094002,False,False,False,0.0,,,
L-Aspartic acid,ENSMUSG00000094002,False,False,False,0.0,,,
L-Cysteine,ENSMUSG00000094002,False,False,False,0.0,,,
L-Glutamic acid,ENSMUSG00000094002,False,False,False,0.0,,,
L-Glutamine,ENSMUSG00000094002,False,False,False,0.0,,,
l-Histidine ethyl ester,ENSMUSG00000094002,False,False,False,0.0,,,
L-Hydroxyproline,ENSMUSG00000094002,False,False,False,0.0,,,
L-Isoleucine,ENSMUSG00000094002,False,False,False,0.0,,,
L-Leucine,ENSMUSG00000094002,False,False,False,0.0,,,
L-Lysine,ENSMUSG00000094002,False,False,False,0.0,,,
"L-Lysine, ethyl ester",ENSMUSG00000094002,False,False,False,0.0,,,
L-Methionine,ENSMUSG00000094002,False,False,False,0.0,,,
L-Ornithine,ENSMUSG00000094002,False,False,False,0.0,,,
L-Proline,ENSMUSG00000094002,False,False,False,0.0,,,
L-Threonine,ENSMUSG00000094002,False,False,False,0.0,,,
L-Tryptophan,ENSMUSG00000094002,False,False,False,0.0,,,
"L-Tryptophan, N-acetyl-1",ENSMUSG00000094002,False,False,False,0.0,,,
L-Valine,ENSMUSG00000094002,False,False,False,0.0,,,
Lactic Acid,ENSMUSG00000094002,False,False,False,0.0,,,
Levulinic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Malic acid,ENSMUSG00000094002,False,False,False,0.0,,,
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",ENSMUSG00000094002,False,False,False,0.0,,,
"Methyl 2,4-dihydroxybenzoate",ENSMUSG00000094002,False,False,False,0.0,,,
Methyl aminoacetate,ENSMUSG00000094002,False,False,False,0.0,,,
"Methyl galactoside (1R,2S,3S,4R,5R)-",ENSMUSG00000094002,False,False,False,0.0,,,
Methyl isovanillate,ENSMUSG00000094002,False,False,False,0.0,,,
Methylmalonic monoamide,ENSMUSG00000094002,False,False,False,0.0,,,
Methylsuccinic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Mirin,ENSMUSG00000094002,False,False,False,0.0,,,
"Morpholine, 4-(2,6-dimethoxybenzoyl)-2,6-dimethyl-",ENSMUSG00000094002,False,False,False,0.0,,,
Myristic acid,ENSMUSG00000094002,False,False,False,0.0,,,
N-(Trimethylsilyl)hexanamide,ENSMUSG00000094002,False,False,False,0.0,,,
N-Acetyl-D-galactosamine,ENSMUSG00000094002,False,False,False,0.0,,,
N-Acetyl-L-phenylalanine,ENSMUSG00000094002,False,False,False,0.0,,,
n-Butylamine,ENSMUSG00000094002,False,False,False,0.0,,,
N-Isobutyl-sec-butylamine,ENSMUSG00000094002,False,False,False,0.0,,,
N-Isovaleroylglycine,ENSMUSG00000094002,False,False,False,0.0,,,
N-Valerylglycine,ENSMUSG00000094002,False,False,False,0.0,,,
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",ENSMUSG00000094002,False,False,False,0.0,,,
"N,N-Dimethyl-2-cyclohexyloxyethylamine",ENSMUSG00000094002,False,False,False,0.0,,,
"N,O-Bis(trimethylsilyl)carbamate",ENSMUSG00000094002,False,False,False,0.0,,,
Neostigmine,ENSMUSG00000094002,False,False,False,0.0,,,
Niacin,ENSMUSG00000094002,False,False,False,0.0,,,
Niacinamide,ENSMUSG00000094002,False,False,False,0.0,,,
Niclosamide,ENSMUSG00000094002,False,False,False,0.0,,,
Nitrosothymol,ENSMUSG00000094002,False,False,False,0.0,,,
Nonadecanoic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Nonanal,ENSMUSG00000094002,False,False,False,0.0,,,
Nonanoic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Norketamine,ENSMUSG00000094002,False,False,False,0.0,,,
Oct-1-en-3-ol,ENSMUSG00000094002,False,False,False,0.0,,,
Octan-2-yl palmitate,ENSMUSG00000094002,False,False,False,0.0,,,
Octanoic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Ornithine,ENSMUSG00000094002,False,False,False,0.0,,,
Oxalic acid,ENSMUSG00000094002,False,False,False,0.0,,,
p-Hydroxydiisopropylbenzene,ENSMUSG00000094002,False,False,False,0.0,,,
p-Toluic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Palmitelaidic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Palmitic Acid,ENSMUSG00000094002,False,False,False,0.0,,,
Pantolactone,ENSMUSG00000094002,False,False,False,0.0,,,
Pentadecanoic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Pentanoic acid,ENSMUSG00000094002,False,False,False,0.0,,,
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",ENSMUSG00000094002,False,False,False,0.0,,,
Pentylone,ENSMUSG00000094002,False,False,False,0.0,,,
Petroselinic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Phenanthridin-6-ol,ENSMUSG00000094002,False,False,False,0.0,,,
"Phenol, 3,5-bis(1,1-dimethylethyl)-",ENSMUSG00000094002,False,False,False,0.0,,,
Phenol,ENSMUSG00000094002,False,False,False,0.0,,,
phenoxyethanol,ENSMUSG00000094002,False,False,False,0.0,,,
Phenylalanine,ENSMUSG00000094002,False,False,False,0.0,,,
Phenylpropanolamine,ENSMUSG00000094002,False,False,False,0.0,,,
Phloroglucinol,ENSMUSG00000094002,False,False,False,0.0,,,
Phthalazin-1-one,ENSMUSG00000094002,False,False,False,0.0,,,
Picolinic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Pimelic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Pipecolic acid,ENSMUSG00000094002,False,False,False,0.0,,,
"Piperidine, 1-(1-methylpentyl)-",ENSMUSG00000094002,False,False,False,0.0,,,
"Propanetriol, 2-methyl-",ENSMUSG00000094002,False,False,False,0.0,,,
"Propanoic acid, 2-methyl-",ENSMUSG00000094002,False,False,False,0.0,,,
"Propanoic acid, 2-oxo-",ENSMUSG00000094002,False,False,False,0.0,,,
"Propiophenone, 3',4'-dimethoxy-",ENSMUSG00000094002,False,False,False,0.0,,,
Propylamine,ENSMUSG00000094002,False,False,False,0.0,,,
"Pyrazine, 3,6-dihydro-3,6-dimethyl-",ENSMUSG00000094002,False,False,False,0.0,,,
"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",ENSMUSG00000094002,False,False,False,0.0,,,
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",ENSMUSG00000094002,False,False,False,0.0,,,
Pyroglutamic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Pyrrole-2-carboxylic acid,ENSMUSG00000094002,False,False,False,0.0,,,
"Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(2-methylpropyl)",ENSMUSG00000094002,False,False,False,0.0,,,
"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",ENSMUSG00000094002,False,False,False,0.0,,,
"Quinoline, 2,4-dimethyl-",ENSMUSG00000094002,False,False,False,0.0,,,
"Ribonic acid, 2,3,4,5-tetrakis-",ENSMUSG00000094002,False,False,False,0.0,,,
Salsoline,ENSMUSG00000094002,False,False,False,0.0,,,
Sedoheptulose anhydride,ENSMUSG00000094002,False,False,False,0.0,,,
Serine,ENSMUSG00000094002,False,False,False,0.0,,,
Sertraline carbamoyl glucuronide,ENSMUSG00000094002,False,False,False,0.0,,,
"Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-",ENSMUSG00000094002,False,False,False,0.0,,,
"Stigmast-5-ene, 3beta-",ENSMUSG00000094002,False,False,False,0.0,,,
Suberic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Syringaldehyde,ENSMUSG00000094002,False,False,False,0.0,,,
"Tacrine, N-trimethylsilyl-",ENSMUSG00000094002,False,False,False,0.0,,,
"Talonic acid, gamma-lactone",ENSMUSG00000094002,False,False,False,0.0,,,
Tartronic acid,ENSMUSG00000094002,False,False,False,0.0,,,
Thymidine,ENSMUSG00000094002,False,False,False,0.0,,,
Tributyl acetylcitrate,ENSMUSG00000094002,False,False,False,0.0,,,
Tricine,ENSMUSG00000094002,False,False,False,0.0,,,
Triethanolamine,ENSMUSG00000094002,False,False,False,0.0,,,
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,ENSMUSG00000094002,False,False,False,0.0,,,
Trimethylsilyl oct-2-enoate,ENSMUSG00000094002,False,False,False,0.0,,,
Trimidox,ENSMUSG00000094002,False,False,False,0.0,,,
Tris(trimethylsilyl)carbamate,ENSMUSG00000094002,False,False,False,0.0,,,
Trisaminol,ENSMUSG00000094002,False,False,False,0.0,,,
Uracil,ENSMUSG00000094002,False,False,False,0.0,,,
Urea,ENSMUSG00000094002,False,False,False,0.0,,,
Uridine,ENSMUSG00000094002,False,False,False,0.0,,,
Xylazine,ENSMUSG00000094002,False,False,False,0.0,,,
"Xylonic acid, 2,3,4-tris-O-(trimethylsilyl)-, delta-lactone",ENSMUSG00000094002,False,False,False,0.0,,,
1-Cyclopentylethanol,ENSMUSG00000102840,False,False,False,0.0,,,
2-Hydroxybutyric acid,ENSMUSG00000102840,False,False,False,0.0,,,
"2,4-Imidazolidinedione, 5,5-dimethyl-",ENSMUSG00000102840,False,False,False,0.0,,,
"5-Androsten-17alpha-methyl-3beta,17beta-diol",ENSMUSG00000102840,False,False,False,0.0,,,
"7-Keto-3alpha,12-alpha-dihydroxycholanic acid",ENSMUSG00000102840,False,False,False,0.0,,,
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",ENSMUSG00000102840,False,False,False,0.0,,,
"D-(-)-Ribofuranose, tetrakis",ENSMUSG00000102840,False,False,False,0.0,,,
"D-(+)-Xylose, tetrakis",ENSMUSG00000102840,False,False,False,0.0,,,
Deoxycholic Acid,ENSMUSG00000102840,False,False,False,0.0,,,
"Dodecanoic acid, 1-methylethyl ester",ENSMUSG00000102840,False,False,False,0.0,,,
Dodecanoic acid,ENSMUSG00000102840,False,False,False,0.0,,,
Indole-3-lactic acid,ENSMUSG00000102840,False,False,False,0.0,,,
"L-Tryptophan, N-acetyl-1",ENSMUSG00000102840,False,False,False,0.0,,,
"Methyl galactoside (1R,2S,3S,4R,5R)-",ENSMUSG00000102840,False,False,False,0.0,,,
Phenylalanine,ENSMUSG00000102840,False,False,False,0.0,,,
"1-Octanol, 2-butyl-",ENSMUSG00000106032,False,False,False,0.0,,,
"1,2,3-Butanetriol",ENSMUSG00000106032,False,False,False,0.0,,,
"3-Hydroxy-2,3-dihydromaltol",ENSMUSG00000106032,False,False,False,0.0,,,
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",ENSMUSG00000106032,False,False,False,0.0,,,
"9H-Purine, 9-(trimethylsilyl)-2,6,8-tris[(trimethylsilyl)oxy]-",ENSMUSG00000106032,False,False,False,0.0,,,
"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",ENSMUSG00000106032,False,False,False,0.0,,,
beta-D-Glucopyranose,ENSMUSG00000106032,False,False,False,0.0,,,
"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",ENSMUSG00000106032,False,False,False,0.0,,,
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",ENSMUSG00000106032,False,False,False,0.0,,,
Nonadecanoic acid,ENSMUSG00000106032,False,False,False,0.0,,,
Petroselinic acid,ENSMUSG00000106032,False,False,False,0.0,,,
Salsoline,ENSMUSG00000106032,False,False,False,0.0,,,
1-Octadecanol,ENSMUSG00000044296,False,False,False,0.0,,,
12-Oxooctadecanoate,ENSMUSG00000044296,False,False,False,0.0,,,
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester",ENSMUSG00000044296,False,False,False,0.0,,,
3-Amino-5-morpholinomethyl-2-oxazolidinone,ENSMUSG00000044296,False,False,False,0.0,,,
"3,5-di-tert-Butyl-4-hydroxyacetophenone",ENSMUSG00000044296,False,False,False,0.0,,,
"6,7,4'-Trihydroxyisoflavone",ENSMUSG00000044296,False,False,False,0.0,,,
"6,8-Dioxapentadecane",ENSMUSG00000044296,False,False,False,0.0,,,
Alloxanic acid,ENSMUSG00000044296,False,False,False,0.0,,,
"Arabinofuranose, 1,2,3,5-tetrakis-O-",ENSMUSG00000044296,False,False,False,0.0,,,
"Benzoic acid, pentadecyl ester",ENSMUSG00000044296,False,False,False,0.0,,,
"Cholesta-2,4-diene",ENSMUSG00000044296,False,False,False,0.0,,,
L-Asparagine,ENSMUSG00000044296,False,False,False,0.0,,,
"Methyl 2,4-dihydroxybenzoate",ENSMUSG00000044296,False,False,False,0.0,,,
Propylamine,ENSMUSG00000044296,False,False,False,0.0,,,
Sertraline carbamoyl glucuronide,ENSMUSG00000044296,False,False,False,0.0,,,
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,ENSMUSG00000044296,False,False,False,0.0,,,
"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide",ENSMUSG00000055150,False,False,False,0.0,,,
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",ENSMUSG00000055150,False,False,False,0.0,,,
(pm)-alpha-Tocopherol acetate,ENSMUSG00000055150,False,False,False,0.0,,,
"(R*,S*)-2,3-Dihydroxybutanoic acid",ENSMUSG00000055150,False,False,False,0.0,,,
"1-(2,4-Dimethoxyphenyl)-propan-2-one",ENSMUSG00000055150,False,False,False,0.0,,,
"1-Decanol, 2-methyl-",ENSMUSG00000055150,False,False,False,0.0,,,
"1-Decene, 8-methyl-",ENSMUSG00000055150,False,False,False,0.0,,,
1-Hexadecanol,ENSMUSG00000055150,False,False,False,0.0,,,
1-Monoacetin,ENSMUSG00000055150,False,False,False,0.0,,,
1-Phenethylamine,ENSMUSG00000055150,False,False,False,0.0,,,
1-Tetradecanol,ENSMUSG00000055150,False,False,False,0.0,,,
"1,2-Butanediol",ENSMUSG00000055150,False,False,False,0.0,,,
"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",ENSMUSG00000055150,False,False,False,0.0,,,
"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",ENSMUSG00000055150,False,False,False,0.0,,,
"1,3-bis[(Trimethylsilyl)ethynyl]benzene",ENSMUSG00000055150,False,False,False,0.0,,,
"1,3-Dioxane-4-methanol, 4,5-dimethyl-",ENSMUSG00000055150,False,False,False,0.0,,,
"1,3,5-Trimethyl-1H-pyrazol-4-amine",ENSMUSG00000055150,False,False,False,0.0,,,
13-Docosenamide,ENSMUSG00000055150,False,False,False,0.0,,,
2-Amino-4-methylphenol,ENSMUSG00000055150,False,False,False,0.0,,,
"2-Heptanone, 4,6-dimethyl-",ENSMUSG00000055150,False,False,False,0.0,,,
2-Heptenoic acid,ENSMUSG00000055150,False,False,False,0.0,,,
2-Isopropyl-5-methyl-1-heptanol,ENSMUSG00000055150,False,False,False,0.0,,,
2-Oxooctanoic acid,ENSMUSG00000055150,False,False,False,0.0,,,
2-Pentenoic acid,ENSMUSG00000055150,False,False,False,0.0,,,
"2-Propenoic acid, 2-[(trimethylsilyl)oxy]-3-[4-[(trimethylsilyl)oxy]phenyl]-",ENSMUSG00000055150,False,False,False,0.0,,,
"2,2-Diallylpyrrolidine",ENSMUSG00000055150,False,False,False,0.0,,,
"2,2'-Biphenyldiol",ENSMUSG00000055150,False,False,False,0.0,,,
"2,3-Butanediol",ENSMUSG00000055150,False,False,False,0.0,,,
"2,5-di-tert-Butyl-1,4-benzoquinone",ENSMUSG00000055150,False,False,False,0.0,,,
"2,5-Dimethoxybenzonitrile",ENSMUSG00000055150,False,False,False,0.0,,,
"2,5-Dimethyl-1-aza-bicyclo[2.2.1]heptane",ENSMUSG00000055150,False,False,False,0.0,,,
"2,6-Dimethoxybenzylamine",ENSMUSG00000055150,False,False,False,0.0,,,
3-Ethylphenol,ENSMUSG00000055150,False,False,False,0.0,,,
3-Indolepropionic acid,ENSMUSG00000055150,False,False,False,0.0,,,
"3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)-",ENSMUSG00000055150,False,False,False,0.0,,,
"3-Methyl-1-(tetrahydropyrrolo[1,2-c]oxazol-3-ylidene)-butan-2-one",ENSMUSG00000055150,False,False,False,0.0,,,
"3-Methylpiperazine-2,5-dione, (R)-",ENSMUSG00000055150,False,False,False,0.0,,,
3-Methylvaleric acid,ENSMUSG00000055150,False,False,False,0.0,,,
"3,5-Dimethylpyrazole",ENSMUSG00000055150,False,False,False,0.0,,,
"4-(tert-Butylamino)-6-ethylamino-5H-1,3,5-triazin-2-one",ENSMUSG00000055150,False,False,False,0.0,,,
"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",ENSMUSG00000055150,False,False,False,0.0,,,
4-Hydroxybutanoic acid,ENSMUSG00000055150,False,False,False,0.0,,,
"4-Methylethcathinone, N-acetyl-",ENSMUSG00000055150,False,False,False,0.0,,,
5-(2-Aminopropyl)-2-methylphenol,ENSMUSG00000055150,False,False,False,0.0,,,
5-Hydroxy-L-tryptophan,ENSMUSG00000055150,False,False,False,0.0,,,
5-Hydroxyquinoline,ENSMUSG00000055150,False,False,False,0.0,,,
"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol",ENSMUSG00000055150,False,False,False,0.0,,,
8-Hydroxy-5-(hydroxymethyl)quinoline,ENSMUSG00000055150,False,False,False,0.0,,,
9-Octadecenamide,ENSMUSG00000055150,False,False,False,0.0,,,
"9H-Fluorene, 9-methylene-",ENSMUSG00000055150,False,False,False,0.0,,,
"Acetic acid, bis[(trimethylsilyl)oxyl]-",ENSMUSG00000055150,False,False,False,0.0,,,
Aceturic acid,ENSMUSG00000055150,False,False,False,0.0,,,
Adipoyl-L-carnitine,ENSMUSG00000055150,False,False,False,0.0,,,
Ammeline,ENSMUSG00000055150,False,False,False,0.0,,,
Aspartic acid,ENSMUSG00000055150,False,False,False,0.0,,,
"Aziridine, 1-(2-buten-2-yl)-",ENSMUSG00000055150,False,False,False,0.0,,,
"Benzene, 3-cyclohexen-1-yl-",ENSMUSG00000055150,False,False,False,0.0,,,
"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-",ENSMUSG00000055150,False,False,False,0.0,,,
Benzenepropanoic acid,ENSMUSG00000055150,False,False,False,0.0,,,
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",ENSMUSG00000055150,False,False,False,0.0,,,
beta-Hydroxypyruvic acid,ENSMUSG00000055150,False,False,False,0.0,,,
5-Hydroxyhexanoic acid,ENSMUSG00000055150,False,False,False,0.0,,,
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",ENSMUSG00000055150,False,False,False,0.0,,,
"Carbonic diamide, N,N'-dibutyl-N'-methyl-",ENSMUSG00000055150,False,False,False,0.0,,,
"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-",ENSMUSG00000055150,False,False,False,0.0,,,
"Cholesta-3,5-dien-7-one",ENSMUSG00000055150,False,False,False,0.0,,,
"Cyclohexene, 3,3-dimethyl-1-(trimethylsilyloxy)-",ENSMUSG00000055150,False,False,False,0.0,,,
"Cyclopentanone, 2,2,4-trimethyl-",ENSMUSG00000055150,False,False,False,0.0,,,
D-Fucitol,ENSMUSG00000055150,False,False,False,0.0,,,
Decanoic acid,ENSMUSG00000055150,False,False,False,0.0,,,
Dimethyl fumarate,ENSMUSG00000055150,False,False,False,0.0,,,
Dobutamine,ENSMUSG00000055150,False,False,False,0.0,,,
Doconexent,ENSMUSG00000055150,False,False,False,0.0,,,
Dodecanamide,ENSMUSG00000055150,False,False,False,0.0,,,
